Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
72,4.0,0.0,0.0,180.0,8.0,24.0,1616.0,0.1,16.303000000000008,0.0,0.0,432.6749303340912,,,,,,,,,,,,,,,,,,,,,6.652554292671109,5.674426803948022,16.175673869040107,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,4.0,0.0,0.0,207.0,9.0,27.0,1643.0,0.1,18.202000000000005,0.0,0.0,435.66896653175354,,,,,,,,,,,,,,,,,,,,,8.08671454866784,5.8658043056413405,18.019680047601128,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,4.0,0.0,0.0,228.0,10.0,21.0,1664.0,0.1,14.201999999999998,0.0,0.0,437.9875133037567,,,,,,,,,,,,,,,,,,,,,5.980930568686861,4.895172425807637,14.104595544551133,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,4.0,0.0,0.0,246.0,11.0,18.0,1682.0,0.1,7.403,0.0,0.0,440.01426553726196,,,,,,,,,,,,,,,,,,,,,2.488721099629362,2.5648465892646097,7.372941530325791,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,4.0,0.0,0.0,262.0,12.0,16.0,1698.0,0.1,8.302999999999997,0.0,0.0,441.940416097641,,,,,,,,,,,,,,,,,,,,,3.000036251709373,3.06453220742721,8.271534216872178,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,4.0,0.0,0.0,279.0,13.0,17.0,1715.0,0.1,10.602999999999998,0.0,0.0,443.93554759025574,,,,,,,,,,,,,,,,,,,,,4.304396544663474,3.8287307275219575,10.550916540905995,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,4.0,0.0,0.0,301.0,14.0,22.0,1737.0,0.1,13.302999999999997,0.0,0.0,446.4279773235321,,,,,,,,,,,,,,,,,,,,,5.042507378749321,4.6984676043842,13.218488596371662,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,4.0,0.0,0.0,329.0,15.0,28.0,1765.0,0.1,15.502999999999997,0.0,0.0,449.61418771743774,,,,,,,,,,,,,,,,,,,,,6.351851310993872,4.822842439452356,15.35584449644056,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,4.0,0.0,0.0,370.0,16.0,41.0,1806.0,0.1,24.00400000000002,0.0,0.0,454.1598572731018,,,,,,,,,,,,,,,,,,,,,8.12805172092197,8.096083131160293,23.71816248625222,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,5.0,0.0,0.0,39.0,1.0,39.0,1845.0,0.1,31.803000000000008,0.0,0.0,525.4257788658142,,,,,,,,,,,,,,,,,,,,,14.057914302133819,10.435278063483958,31.31734471430067,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,5.0,0.0,0.0,68.0,2.0,29.0,1874.0,0.1,19.40300000000001,0.0,0.0,528.6056478023529,,,,,,,,,,,,,,,,,,,,,7.5656787079398224,6.700846734695016,19.222020135721053,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,5.0,0.0,0.0,94.0,3.0,26.0,1900.0,0.1,15.501999999999997,0.0,0.0,531.4547307491302,,,,,,,,,,,,,,,,,,,,,6.483711352631928,4.867669261708758,15.364136413522207,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,5.0,0.0,0.0,113.0,4.0,19.0,1919.0,0.1,13.201999999999998,0.0,0.0,533.7704048156738,,,,,,,,,,,,,,,,,,,,,5.650032035770305,4.668280668147488,13.120878026495328,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,5.0,0.0,0.0,134.0,5.0,21.0,1940.0,0.1,13.702999999999998,0.0,0.0,536.1634786128998,,,,,,,,,,,,,,,,,,,,,5.688696856363514,4.761040869907018,13.610745245762644,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,5.0,0.0,0.0,154.0,6.0,20.0,1960.0,0.1,10.501999999999997,0.0,0.0,538.6840901374817,,,,,,,,,,,,,,,,,,,,,4.319865818327405,3.3674725314814955,10.436465177523322,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,5.0,0.0,0.0,173.0,7.0,19.0,1979.0,0.1,9.902999999999997,0.0,0.0,540.8987176418304,,,,,,,,,,,,,,,,,,,,,3.4795668525335075,3.5601527101710144,9.856591556322954,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,5.0,0.0,0.0,198.0,8.0,25.0,2004.0,0.1,18.802000000000007,0.0,0.0,543.6286573410034,,,,,,,,,,,,,,,,,,,,,8.173995492529794,6.448586476921709,18.634901280346167,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,5.0,0.0,0.0,220.0,9.0,22.0,2026.0,0.1,12.701999999999998,0.0,0.0,546.1259624958038,,,,,,,,,,,,,,,,,,,,,5.375852589280721,4.11165943906603,12.608936507113544,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,5.0,0.0,0.0,242.0,10.0,22.0,2048.0,0.1,13.802999999999997,0.0,0.0,548.6667366027832,,,,,,,,,,,,,,,,,,,,,5.33619568071035,4.896300623897032,13.71301601403643,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,5.0,0.0,0.0,268.0,11.0,26.0,2074.0,0.1,12.901999999999996,0.0,0.0,551.6253752708435,,,,,,,,,,,,,,,,,,,,,4.718078792952016,4.064749775159604,12.804927000457166,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,5.0,0.0,0.0,292.0,12.0,24.0,2098.0,0.1,11.602999999999996,0.0,0.0,554.2745957374573,,,,,,,,,,,,,,,,,,,,,4.664737068245202,3.550522321010205,11.51406292214348,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,5.0,0.0,0.0,308.0,13.0,16.0,2114.0,0.1,7.204000000000001,0.0,0.0,556.3216872215271,,,,,,,,,,,,,,,,,,,,,2.452858021029328,2.615621290765319,7.179105303164558,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,5.0,0.0,0.0,327.0,14.0,19.0,2133.0,0.1,11.301999999999998,0.0,0.0,558.4993135929108,,,,,,,,,,,,,,,,,,,,,4.394294341745666,4.009425194149774,11.240979124777263,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,5.0,0.0,0.0,344.0,15.0,17.0,2150.0,0.1,6.403,0.0,0.0,560.411627292633,,,,,,,,,,,,,,,,,,,,,2.1430241885019448,2.2206013250014753,6.37932085117697,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,6.0,0.0,0.0,0.0,0.0,15.0,2165.0,0.1,7.703,0.0,0.0,622.4539105892181,,,,,,,,,1.0959749,0.32242867,1.8822325,0.73280454,,,,,7.524546,3.3979285,18.871384,2.659085,2.8479576840530254,2.8391172580796376,7.675624207530059,0.001,2.8263755,0.0,2.8263755,2.8263755,1.9792276762119782e-17,0.9999999973967569,5.405052560160973,-2.3829945147942904,4.834544,4.2870564,18.904108,-1.3483255,1.201233,0.29033026,1.9021736,0.8763622,-0.07694884,0.03476513,0.008396091,-0.11529379,5.938183348620018,5.59964730987876,23.302345345446092,-0.03572822128022379,0.18020992,0.0,0.18020992,0.18020992,0.9305335,0.7365574,13.907296,0.019036008,0.9479646,0.1532715,1.2,0.8
97,6.0,0.0,0.0,21.0,1.0,21.0,2186.0,0.1,13.701999999999998,0.0,0.0,630.3165078163147,,,,,,,,,,,,,,,,,,,,,5.790836984442703,4.6367259366406754,13.60759400374018,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,6.0,0.0,0.0,72.0,2.0,51.0,2237.0,0.1,34.804,0.0,0.0,635.7355880737305,,,,,,,,,,,,,,,,,,,,,13.466458391761401,11.447046960879153,34.185547531535704,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,6.0,0.0,0.0,115.0,3.0,43.0,2280.0,0.1,14.50899999999999,0.0,0.0,640.2536931037903,,,,,,,,,,,,,,,,,,,,,5.2235203056743025,3.7515012878610965,14.313000314484661,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,6.0,0.0,0.0,169.0,4.0,54.0,2334.0,0.1,41.802,0.0,0.0,646.2698135375977,,,,,,,,,,,,,,,,,,,,,19.28218683013231,13.007797997239992,40.84240588052804,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,6.0,0.0,0.0,189.0,5.0,20.0,2354.0,0.1,11.303999999999997,0.0,0.0,648.4550125598907,,,,,,,,,,,,,,,,,,,,,4.087531883908895,4.0959116130842,11.24472757273973,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,6.0,0.0,0.0,219.0,6.0,30.0,2384.0,0.1,21.803000000000008,0.0,0.0,651.649427652359,,,,,,,,,,,,,,,,,,,,,9.012630427238422,7.454856667465686,21.575751013458753,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,6.0,0.0,0.0,245.0,7.0,26.0,2410.0,0.1,17.203000000000007,0.0,0.0,654.3902008533478,,,,,,,,,,,,,,,,,,,,,7.07262555606374,5.773303763745231,17.05320108451028,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,6.0,0.0,0.0,268.0,8.0,23.0,2433.0,0.1,12.802999999999997,0.0,0.0,656.9354400634766,,,,,,,,,,,,,,,,,,,,,4.920356475051881,4.336244766030332,12.715249584994211,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,6.0,0.0,0.0,289.0,9.0,21.0,2454.0,0.1,12.701999999999998,0.0,0.0,659.2825536727905,,,,,,,,,,,,,,,,,,,,,5.411309139406764,4.2328012708538845,12.613577048592594,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,6.0,0.0,0.0,309.0,10.0,20.0,2474.0,0.1,9.601999999999997,0.0,0.0,661.5637028217316,,,,,,,,,,,,,,,,,,,,,3.664406157992699,3.1131556243432112,9.547797924892004,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,6.0,0.0,0.0,345.0,11.0,36.0,2510.0,0.1,11.802999999999992,0.0,0.0,665.5157403945923,,,,,,,,,,,,,,,,,,,,,3.689368924634342,3.3107778850315706,11.6935581414379,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,6.0,0.0,0.0,365.0,12.0,20.0,2530.0,0.1,10.402999999999997,0.0,0.0,667.7693843841553,,,,,,,,,,,,,,,,,,,,,3.648504926640631,3.6938514319985254,10.350720992731658,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,6.0,0.0,0.0,390.0,13.0,25.0,2555.0,0.1,12.901999999999997,0.0,0.0,670.6542694568634,,,,,,,,,,,,,,,,,,,,,4.798043256590377,4.228384076933598,12.807651413761356,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,6.0,0.0,0.0,423.0,14.0,33.0,2588.0,0.1,15.701999999999995,0.0,0.0,674.1731512546539,,,,,,,,,,,,,,,,,,,,,5.63854893692792,4.681452680329114,15.547006350776584,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,6.0,0.0,0.0,447.0,15.0,24.0,2612.0,0.1,17.103000000000005,0.0,0.0,676.8228318691254,,,,,,,,,,,,,,,,,,,,,7.337515997685499,5.808102708651465,16.960804263778844,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,7.0,0.0,0.0,0.0,0.0,18.0,2630.0,0.1,9.802999999999997,0.0,0.0,755.950519323349,,,,,,,,,1.9117346,0.52186173,2.933765,1.2409246,,,,,9.81804,4.634027,26.012106,3.3045843,3.5844869429305226,3.5486417100584218,9.75798544793768,0.001,2.8127334,0.0,2.8127334,2.8127334,-1.5280488941077423e-17,0.9999999982937166,4.6157278274398665,-3.104782295599878,6.2143073,6.2699986,28.865225,-1.0001714,1.9955308,0.4851909,2.9135377,1.3635653,-0.0555979,0.040462147,0.04848048,-0.09451322,7.571317680338423,7.220856557872217,29.28466629414568,-0.002352522403311727,0.15452869,0.0,0.15452869,0.15452869,0.9472821,0.5271197,6.490686,0.00200989,0.96126014,0.15806958,1.2,0.8
113,7.0,0.0,0.0,15.0,1.0,15.0,2645.0,0.1,8.202999999999998,0.0,0.0,763.8832538127899,,,,,,,,,,,,,,,,,,,,,3.113692881721557,3.0490949615480294,8.172631697537554,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,7.0,0.0,0.0,37.0,2.0,22.0,2667.0,0.1,15.102999999999998,0.0,0.0,766.3388662338257,,,,,,,,,,,,,,,,,,,,,6.417853475801952,5.158321730843565,14.99177578332322,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,7.0,0.0,0.0,61.0,3.0,24.0,2691.0,0.1,17.202000000000005,0.0,0.0,768.9345438480377,,,,,,,,,,,,,,,,,,,,,7.550149955443,5.70220020693109,17.054889124429103,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,7.0,0.0,0.0,75.0,4.0,14.0,2705.0,0.1,6.204000000000001,0.0,0.0,770.7315082550049,,,,,,,,,,,,,,,,,,,,,2.098729416103343,2.3370286552901485,6.186985572333649,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,7.0,0.0,0.0,111.0,5.0,36.0,2741.0,0.1,16.408000000000012,0.0,0.0,774.6207826137543,,,,,,,,,,,,,,,,,,,,,4.716171360813636,5.513665319664795,16.270743046360387,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,7.0,0.0,0.0,158.0,6.0,47.0,2788.0,0.1,23.103000000000026,0.0,0.0,779.4917130470276,,,,,,,,,,,,,,,,,,,,,8.427657212724014,6.568199999952981,22.752382122865583,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,7.0,0.0,0.0,215.0,7.0,57.0,2845.0,0.1,37.003,0.0,0.0,785.5269060134888,,,,,,,,,,,,,,,,,,,,,16.09612647406391,11.790576066604824,36.157800233645425,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,7.0,0.0,0.0,268.0,8.0,53.0,2898.0,0.1,44.202999999999996,0.0,0.0,791.3138325214386,,,,,,,,,,,,,,,,,,,,,19.782760629331563,13.832326964572072,43.24095235039386,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,7.0,0.0,0.0,310.0,9.0,42.0,2940.0,0.1,23.403000000000016,0.0,0.0,795.8918318748474,,,,,,,,,,,,,,,,,,,,,8.370286660154427,7.398845661647489,23.097620102859132,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,7.0,0.0,0.0,344.0,10.0,34.0,2974.0,0.1,25.702000000000005,0.0,0.0,799.5744524002075,,,,,,,,,,,,,,,,,,,,,11.17218428076561,8.310733381648753,25.372866093775436,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,7.0,0.0,0.0,373.0,11.0,29.0,3003.0,0.1,18.003000000000004,0.0,0.0,802.7879989147186,,,,,,,,,,,,,,,,,,,,,7.153674117667472,5.812943017467497,17.831187995390426,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,7.0,0.0,0.0,392.0,12.0,19.0,3022.0,0.1,9.802999999999997,0.0,0.0,804.9109978675842,,,,,,,,,,,,,,,,,,,,,3.515718019767779,3.4649271613366124,9.755703007937282,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,7.0,0.0,0.0,421.0,13.0,29.0,3051.0,0.1,18.10200000000001,0.0,0.0,808.0337629318237,,,,,,,,,,,,,,,,,,,,,7.062341521350468,6.000868116690674,17.933040243327248,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,7.0,0.0,0.0,440.0,14.0,19.0,3070.0,0.1,9.001999999999997,0.0,0.0,810.3114786148071,,,,,,,,,,,,,,,,,,,,,3.8714375333224673,2.7816984843122117,8.946326393327134,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,7.0,0.0,0.0,460.0,15.0,20.0,3090.0,0.1,12.302999999999997,0.0,0.0,812.6553099155426,,,,,,,,,,,,,,,,,,,,,4.747554785823221,4.424599361293457,12.232501675132125,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,8.0,0.0,0.0,0.0,0.0,26.0,3116.0,0.1,17.202000000000005,0.0,0.0,897.3742368221283,,,,,,,,,1.5966933,0.47186482,2.6238089,1.0391387,,,,,10.85665,5.1199474,26.827276,3.8448503,7.647281941923444,5.488755307646518,17.037228088458825,0.001,2.7994223,0.0,2.7994223,2.7994223,0.0,0.9999999980283911,5.5007992146340925,-4.237019864129197,7.118586,5.771284,27.118654,-0.85937315,1.6996872,0.4310042,2.6196604,1.1801454,-0.0749269,0.042305555,0.032260668,-0.11301254,8.923271308137767,7.796518799407575,30.389496521741187,-0.014626008597326323,0.19678779,0.0,0.19678779,0.19678779,0.9319865,0.49135065,12.189025,0.00063975947,0.9572695,0.15818533,1.2,0.8
129,8.0,0.0,0.0,19.0,1.0,19.0,3135.0,0.1,10.802999999999997,0.0,0.0,905.4230206012726,,,,,,,,,,,,,,,,,,,,,4.013591800409298,3.891054078057448,10.748227462489742,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,8.0,0.0,0.0,52.0,2.0,33.0,3168.0,0.1,18.903000000000016,0.0,0.0,909.1737937927246,,,,,,,,,,,,,,,,,,,,,6.902601008395103,6.099338829352665,18.71262069549326,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,8.0,0.0,0.0,74.0,3.0,22.0,3190.0,0.1,16.202000000000005,0.0,0.0,911.525726556778,,,,,,,,,,,,,,,,,,,,,7.0720586817760145,5.607815196087278,16.078555741929048,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,8.0,0.0,0.0,91.0,4.0,17.0,3207.0,0.1,10.202999999999998,0.0,0.0,913.5515761375427,,,,,,,,,,,,,,,,,,,,,4.000342773221469,3.7276164193217336,10.155294606774179,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,8.0,0.0,0.0,107.0,5.0,16.0,3223.0,0.1,10.201999999999998,0.0,0.0,915.5672647953033,,,,,,,,,,,,,,,,,,,,,4.2493101541961735,3.7015472117932577,10.154309502227816,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,8.0,0.0,0.0,128.0,6.0,21.0,3244.0,0.1,15.201999999999998,0.0,0.0,917.8229281902313,,,,,,,,,,,,,,,,,,,,,6.5963244672802475,5.297140311669699,15.093649391320364,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,8.0,0.0,0.0,152.0,7.0,24.0,3268.0,0.1,14.701999999999998,0.0,0.0,920.544157743454,,,,,,,,,,,,,,,,,,,,,6.843523565277764,4.763084456628724,14.566874616792305,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,8.0,0.0,0.0,168.0,8.0,16.0,3284.0,0.1,7.803,0.0,0.0,922.3589465618134,,,,,,,,,,,,,,,,,,,,,2.750909503895124,2.8513758817728805,7.774526726864682,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,8.0,0.0,0.0,189.0,9.0,21.0,3305.0,0.1,12.102999999999998,0.0,0.0,924.7825887203217,,,,,,,,,,,,,,,,,,,,,5.061799063221686,3.9868988693195337,12.020731662265215,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,8.0,0.0,0.0,256.0,10.0,67.0,3372.0,0.1,49.503,0.0,0.0,931.5856821537018,,,,,,,,,,,,,,,,,,,,,23.093213949676258,14.891956229962037,48.051810234029496,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,8.0,0.0,0.0,309.0,11.0,53.0,3425.0,0.1,29.70400000000001,0.0,0.0,937.1235733032227,,,,,,,,,,,,,,,,,,,,,13.088107616973458,9.307524753018198,29.06843810407045,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,8.0,0.0,0.0,347.0,12.0,38.0,3463.0,0.1,17.80400000000001,0.0,0.0,941.0926094055176,,,,,,,,,,,,,,,,,,,,,6.234112724747177,5.359535143707944,17.60229069556004,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,8.0,0.0,0.0,388.0,13.0,41.0,3504.0,0.1,30.203000000000007,0.0,0.0,945.4532477855682,,,,,,,,,,,,,,,,,,,,,12.978030537098634,9.57800208328461,29.73033168100929,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,8.0,0.0,0.0,420.0,14.0,32.0,3536.0,0.1,17.404000000000018,0.0,0.0,948.8890142440796,,,,,,,,,,,,,,,,,,,,,5.70513428277958,5.989568928168874,17.255930307636024,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,8.0,0.0,0.0,446.0,15.0,26.0,3562.0,0.1,19.203000000000007,0.0,0.0,951.7070806026459,,,,,,,,,,,,,,,,,,,,,8.180465173556861,6.606443239291141,19.02834556827851,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,9.0,0.0,0.0,0.0,0.0,47.0,3609.0,0.1,18.603,0.0,0.0,1038.8383386135101,,,,,,,,,1.7494466,0.56515515,2.9036162,1.0971484,,,,,13.26477,6.067496,40.617344,4.6723,6.646558442447326,5.053174938313651,18.327247921800655,0.001,2.7856483,0.0,2.7856483,2.7856483,1.4412631557000004e-17,0.9999999981928286,5.477500768426988,-3.2083672722151864,9.0232315,7.641995,31.423895,-0.5641881,1.844156,0.5254789,2.913503,1.2267944,-0.06675736,0.042009268,0.018098218,-0.121342555,9.842306064523948,8.866078871777376,32.10132197732063,-0.009881125291831439,0.21497469,0.0,0.21497469,0.21497469,1.0426075,2.9364974,78.59948,0.00015046562,0.9469745,0.1592767,1.2,0.8
145,9.0,0.0,0.0,29.0,1.0,29.0,3638.0,0.1,19.00300000000001,0.0,0.0,1047.898695230484,,,,,,,,,,,,,,,,,,,,,7.528738798009149,6.346265784797165,18.822292337239883,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,9.0,0.0,0.0,53.0,2.0,24.0,3662.0,0.1,10.302999999999995,0.0,0.0,1050.628925561905,,,,,,,,,,,,,,,,,,,,,3.917128920495808,3.246652958137008,10.229437551573698,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,9.0,0.0,0.0,87.0,3.0,34.0,3696.0,0.1,23.702000000000005,0.0,0.0,1054.2783198356628,,,,,,,,,,,,,,,,,,,,,10.223186315145051,7.42255374900855,23.401190645385203,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,9.0,0.0,0.0,115.0,4.0,28.0,3724.0,0.1,16.102,0.0,0.0,1057.4190595149994,,,,,,,,,,,,,,,,,,,,,6.264681975966814,5.122493165550665,15.958489926035075,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,9.0,0.0,0.0,138.0,5.0,23.0,3747.0,0.1,16.801000000000005,0.0,0.0,1059.9385962486267,,,,,,,,,,,,,,,,,,,,,7.27624563623479,5.767465143308773,16.66696361062424,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,9.0,0.0,0.0,166.0,6.0,28.0,3775.0,0.1,17.703000000000007,0.0,0.0,1062.9605886936188,,,,,,,,,,,,,,,,,,,,,6.899616344511637,5.942027549604122,17.54488296339751,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,9.0,0.0,0.0,190.0,7.0,24.0,3799.0,0.1,13.802999999999997,0.0,0.0,1065.637945652008,,,,,,,,,,,,,,,,,,,,,5.368772243402762,4.686785247566981,13.701538842304101,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,9.0,0.0,0.0,210.0,8.0,20.0,3819.0,0.1,12.201999999999998,0.0,0.0,1067.8657867908478,,,,,,,,,,,,,,,,,,,,,5.126577416324869,4.097781351434661,12.12370373544065,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,9.0,0.0,0.0,227.0,9.0,17.0,3836.0,0.1,9.702999999999998,0.0,0.0,1069.9629006385803,,,,,,,,,,,,,,,,,,,,,3.707545132331709,3.5284090150179184,9.659280634739206,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,9.0,0.0,0.0,245.0,10.0,18.0,3854.0,0.1,12.701999999999998,0.0,0.0,1072.01234126091,,,,,,,,,,,,,,,,,,,,,5.539110787461645,4.509202014409967,12.627538455197632,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,9.0,0.0,0.0,262.0,11.0,17.0,3871.0,0.1,9.702999999999998,0.0,0.0,1074.0389654636383,,,,,,,,,,,,,,,,,,,,,3.707545132331709,3.5284090150179184,9.659280634739206,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,9.0,0.0,0.0,276.0,12.0,14.0,3885.0,0.1,6.703,0.0,0.0,1075.8231735229492,,,,,,,,,,,,,,,,,,,,,2.4322440483909173,2.487134139421084,6.682306514044102,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,9.0,0.0,0.0,294.0,13.0,18.0,3903.0,0.1,10.202999999999998,0.0,0.0,1077.9793961048126,,,,,,,,,,,,,,,,,,,,,3.871648838181306,3.6599934598186787,10.153607382069495,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
